Season,Outcome,T1_ID,T2_ID,T1_Team_GP,T1_Team_PTS,T1_Team_FGM,T1_Team_FGA,T1_Team_ThreePM,T1_Team_ThreePA,T1_Team_FTM,T1_Team_FTA,T1_Team_OR,T1_Team_DR,T1_Team_REB,T1_Team_AST,T1_Team_STL,T1_Team_BLK,T1_Team_TO,T1_Team_PF,T1_Team_FG_percent,T1_Team_ThreeP_percent,T1_Team_FT_percent,T1_Team_BPI,T1_Team_DEF_I,T1_Team_OFF_I,T1_Team_CONF,T1_Team_QUAL_WINS,T1_Team_SOR_RK,T1_Team_SOS_RK,T1_Team_QUAL_LOSS,T1_Team_Wins,T1_Team_Losses,T2_Team_GP,T2_Team_PTS,T2_Team_FGM,T2_Team_FGA,T2_Team_ThreePM,T2_Team_ThreePA,T2_Team_FTM,T2_Team_FTA,T2_Team_OR,T2_Team_DR,T2_Team_REB,T2_Team_AST,T2_Team_STL,T2_Team_BLK,T2_Team_TO,T2_Team_PF,T2_Team_FG_percent,T2_Team_ThreeP_percent,T2_Team_FT_percent,T2_Team_BPI,T2_Team_DEF_I,T2_Team_OFF_I,T2_Team_CONF,T2_Team_QUAL_WINS,T2_Team_SOR_RK,T2_Team_SOS_RK,T2_Team_QUAL_LOSS,T2_Team_Wins,T2_Team_Losses
2017,1.0,1437,1458,40.0,78.8,26.4,71.5,6.2,40.8,11.5,26.1,6.9,23.0,32.1,11.3,4.0,2.3,15.2,15.8,41.0,32.2,64.8,20.3,8.4,11.9,29,10.0,4.0,34.0,4.0,32.0,4.0,40.0,78.8,26.4,71.5,6.2,40.8,11.5,26.1,6.9,23.0,32.1,11.3,4.0,2.3,15.2,15.8,41.0,32.2,64.8,15.0,8.3,6.7,30,10.0,17.0,24.0,8.0,27.0,10.0
2010,1.0,1458,1165,39.0,75.0,25.1,73.1,4.7,35.4,9.5,29.7,8.9,20.7,31.7,12.1,4.9,1.9,17.9,13.9,41.7,32.1,60.9,15.9,13.6,2.3,30,6.0,19.0,31.0,5.0,24.0,9.0,39.0,75.0,25.1,73.1,4.7,35.4,9.5,29.7,8.9,20.7,31.7,12.1,4.9,1.9,17.9,13.9,41.7,32.1,60.9,10.5,3.6,6.9,45,2.0,22.0,124.0,3.0,29.0,5.0
2019,1.0,1268,1261,39.0,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,12.0,5.9,6.1,30,10.0,21.0,24.0,9.0,23.0,11.0,35.0,80.4,28.2,61.8,6.7,21.1,17.2,22.9,13.4,25.3,38.7,12.9,8.8,4.2,12.9,18.1,45.7,31.9,75.2,12.7,4.2,8.5,27,7.0,14.0,39.0,5.0,28.0,7.0
2008,1.0,1181,1452,34.0,83.2,28.4,61.3,9.1,24.0,17.5,25.1,12.5,24.4,36.9,14.6,8.7,3.9,13.6,19.2,46.3,37.7,69.7,18.2,4.3,13.8,36,11.0,6.0,11.0,5.0,28.0,6.0,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,16.6,7.7,8.9,29,6.0,19.0,20.0,10.0,26.0,11.0
2010,1.0,1281,1452,34.0,77.3,27.2,61.9,7.6,20.6,15.2,21.0,13.0,22.3,35.3,15.4,10.9,4.7,12.7,19.3,44.0,36.8,72.4,13.7,4.6,9.1,32,5.0,36.0,46.0,8.0,23.0,11.0,39.0,75.0,25.1,73.1,4.7,35.4,9.5,29.7,8.9,20.7,31.7,12.1,4.9,1.9,17.9,13.9,41.7,32.1,60.9,16.5,8.7,7.8,29,12.0,4.0,1.0,6.0,31.0,7.0
2011,1.0,1458,1139,38.0,74.1,24.3,67.2,4.6,31.5,11.9,30.3,9.3,21.9,31.8,11.2,4.2,1.8,16.9,14.0,42.2,31.5,62.2,16.0,12.2,3.7,30,9.0,13.0,10.0,7.0,25.0,9.0,38.0,74.1,24.3,67.2,4.6,31.5,11.9,30.3,9.3,21.9,31.8,11.2,4.2,1.8,16.9,14.0,42.2,31.5,62.2,10.2,5.2,5.0,51,5.0,30.0,67.0,4.0,28.0,10.0
2018,1.0,1401,1276,40.0,79.5,26.5,73.4,5.6,40.8,11.6,26.4,6.7,22.2,31.6,11.9,4.1,2.0,15.8,15.2,40.0,30.0,60.8,10.8,6.7,4.1,27,7.0,23.0,6.0,8.0,22.0,13.0,40.0,79.5,26.5,73.4,5.6,40.8,11.6,26.4,6.7,22.2,31.6,11.9,4.1,2.0,15.8,15.2,40.0,30.0,60.8,15.1,8.5,6.5,30,12.0,3.0,28.0,5.0,33.0,8.0
2016,1.0,1231,1314,35.0,82.6,29.2,58.1,9.9,23.7,14.4,19.7,11.8,25.0,36.8,16.0,6.8,3.9,13.5,18.5,50.2,41.6,73.1,15.8,4.3,11.5,30,9.0,14.0,59.0,5.0,27.0,8.0,40.0,82.8,30.9,64.0,5.6,17.1,15.4,20.7,14.2,26.4,40.6,17.8,6.7,4.4,10.8,18.0,48.2,32.7,74.7,18.7,4.8,13.8,36,14.0,2.0,11.0,5.0,33.0,6.0
2018,1.0,1196,1403,40.0,79.5,26.5,73.4,5.6,40.8,11.6,26.4,6.7,22.2,31.6,11.9,4.1,2.0,15.8,15.2,40.0,30.0,60.8,12.1,5.6,6.5,27,9.0,36.0,18.0,7.0,21.0,13.0,40.0,79.5,26.5,73.4,5.6,40.8,11.6,26.4,6.7,22.2,31.6,11.9,4.1,2.0,15.8,15.2,40.0,30.0,60.8,15.1,9.3,5.8,32,13.0,10.0,7.0,8.0,27.0,10.0
2019,1.0,1463,1261,29.0,80.3,29.7,60.7,7.8,21.5,13.2,18.2,8.9,30.0,38.9,17.0,6.0,4.3,13.2,17.0,48.9,36.1,72.7,8.8,1.6,0.1,28,0.0,50.0,213.0,13.0,20.0,16.0,35.0,80.4,28.2,61.8,6.7,21.1,17.2,22.9,13.4,25.3,38.7,12.9,8.8,4.2,12.9,18.1,45.7,31.9,75.2,12.7,4.2,8.5,27,7.0,14.0,39.0,5.0,28.0,7.0
2010,1.0,1324,1338,35.0,76.5,26.3,58.7,5.9,18.3,18.0,25.0,13.6,24.8,38.4,13.2,6.7,4.8,13.9,18.0,44.8,32.2,71.9,9.6,0.5,-2.7,28,0.0,50.0,254.0,10.0,20.0,13.0,39.0,75.0,25.1,73.1,4.7,35.4,9.5,29.7,8.9,20.7,31.7,12.1,4.9,1.9,17.9,13.9,41.7,32.1,60.9,12.5,9.5,3.0,29,6.0,20.0,44.0,4.0,25.0,9.0
2012,1.0,1361,1301,39.0,73.4,24.9,66.4,4.4,26.9,11.6,29.4,8.7,20.3,29.0,11.6,4.8,1.7,16.1,14.3,42.3,31.9,62.4,7.9,-3.5,-3.1,40,4.0,25.0,70.0,6.0,26.0,8.0,39.0,73.4,24.9,66.4,4.4,26.9,11.6,29.4,8.7,20.3,29.0,11.6,4.8,1.7,16.1,14.3,42.3,31.9,62.4,8.8,1.5,7.3,36,5.0,37.0,34.0,10.0,24.0,13.0
2015,1.0,1257,1277,39.0,72.8,24.1,69.1,4.8,35.9,12.2,25.8,7.5,21.2,30.8,12.1,4.7,1.7,15.0,14.2,40.0,31.7,64.7,14.8,9.8,5.1,36,9.0,11.0,5.0,9.0,27.0,9.0,39.0,72.8,24.1,69.1,4.8,35.9,12.2,25.8,7.5,21.2,30.8,12.1,4.7,1.7,15.0,14.2,40.0,31.7,64.7,13.7,6.2,7.6,30,12.0,13.0,3.0,10.0,27.0,12.0
2008,1.0,1231,1116,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,12.6,4.1,8.5,30,5.0,23.0,67.0,6.0,25.0,8.0,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,9.7,4.1,5.5,27,9.0,36.0,54.0,5.0,23.0,12.0
2009,1.0,1277,1314,39.0,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,14.0,6.1,7.8,30,13.0,4.0,8.0,5.0,31.0,7.0,38.0,89.8,31.7,66.0,6.9,17.9,19.4,25.9,14.6,27.4,42.0,18.0,8.6,5.2,12.4,16.0,48.0,38.7,75.2,21.5,1.2,20.3,36,15.0,1.0,12.0,4.0,34.0,4.0
2012,1.0,1124,1246,38.0,74.7,26.4,56.5,6.8,17.8,15.1,20.0,12.4,24.1,36.4,15.0,7.5,4.7,13.7,17.7,46.7,38.3,75.4,12.7,3.8,8.9,32,10.0,7.0,8.0,8.0,30.0,8.0,39.0,77.7,27.5,56.0,5.6,14.5,17.1,23.6,12.1,26.8,38.9,13.3,6.1,8.6,11.4,14.6,49.1,38.6,72.5,20.1,8.2,11.9,27,14.0,1.0,19.0,2.0,38.0,2.0
2011,1.0,1242,1433,38.0,81.2,29.3,57.7,7.1,18.7,15.4,22.7,11.8,27.0,38.8,17.7,7.8,4.0,13.3,17.5,50.8,38.2,67.9,19.8,6.5,13.3,32,9.0,2.0,47.0,2.0,35.0,3.0,38.0,74.1,24.3,67.2,4.6,31.5,11.9,30.3,9.3,21.9,31.8,11.2,4.2,1.8,16.9,14.0,42.2,31.5,62.2,9.0,-0.2,-0.5,39,7.0,46.0,68.0,6.0,28.0,12.0
2018,1.0,1395,1393,33.0,82.1,29.7,59.8,8.3,21.0,14.4,20.4,11.2,25.2,36.4,18.6,6.5,3.6,12.7,16.8,49.6,39.5,70.6,12.3,2.7,9.6,32,6.0,32.0,26.0,11.0,21.0,12.0,40.0,79.5,26.5,73.4,5.6,40.8,11.6,26.4,6.7,22.2,31.6,11.9,4.1,2.0,15.8,15.2,40.0,30.0,60.8,9.4,8.3,1.2,36,8.0,33.0,24.0,10.0,23.0,14.0
2021,1.0,1140,1417,27.0,78.1,28.7,59.6,8.7,23.4,11.9,16.4,9.5,29.7,39.2,16.1,4.6,2.8,13.2,18.0,48.3,37.3,72.5,11.1,4.5,6.6,35,1.0,25.0,78.0,5.0,20.0,7.0,33.0,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,11.4,3.3,8.1,38,6.0,14.0,28.0,7.0,22.0,10.0
2010,1.0,1452,1181,39.0,75.0,25.1,73.1,4.7,35.4,9.5,29.7,8.9,20.7,31.7,12.1,4.9,1.9,17.9,13.9,41.7,32.1,60.9,16.5,8.7,7.8,29,12.0,4.0,1.0,6.0,31.0,7.0,39.0,77.3,26.4,59.6,7.6,19.6,16.9,22.3,14.6,24.6,39.2,14.0,6.6,4.1,11.0,18.1,44.3,38.7,75.5,22.5,9.6,12.8,36,13.0,1.0,2.0,4.0,35.0,5.0
2009,1.0,1462,1338,39.0,75.5,25.1,71.2,4.1,38.3,12.0,27.7,9.2,21.1,32.9,11.0,5.2,1.6,17.5,13.1,41.5,30.9,63.9,13.5,7.3,6.1,31,5.0,17.0,55.0,4.0,27.0,8.0,36.0,77.4,28.9,60.4,6.3,17.8,13.4,19.8,14.8,25.0,39.8,17.6,6.8,3.9,12.1,16.2,47.9,35.2,67.6,18.1,7.0,11.0,29,11.0,3.0,18.0,4.0,31.0,5.0
2016,1.0,1151,1231,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,35.0,82.6,29.2,58.1,9.9,23.7,14.4,19.7,11.8,25.0,36.8,16.0,6.8,3.9,13.5,18.5,50.2,41.6,73.1,15.8,4.3,11.5,30,9.0,14.0,59.0,5.0,27.0,8.0
2010,1.0,1449,1452,36.0,79.2,27.9,61.4,5.3,15.8,18.1,25.1,13.2,24.7,37.9,14.3,7.3,4.2,12.8,21.2,45.4,33.6,72.0,11.4,0.5,10.8,38,5.0,41.0,77.0,3.0,26.0,10.0,39.0,75.0,25.1,73.1,4.7,35.4,9.5,29.7,8.9,20.7,31.7,12.1,4.9,1.9,17.9,13.9,41.7,32.1,60.9,16.5,8.7,7.8,29,12.0,4.0,1.0,6.0,31.0,7.0
2012,1.0,1243,1393,39.0,73.4,24.9,66.4,4.4,26.9,11.6,29.4,8.7,20.3,29.0,11.6,4.8,1.7,16.1,14.3,42.3,31.9,62.4,11.0,5.2,5.8,32,6.0,29.0,26.0,9.0,22.0,11.0,37.0,74.1,27.2,58.3,6.3,18.1,13.4,19.2,12.4,22.3,34.7,15.3,9.1,6.9,10.5,15.5,46.7,34.9,69.8,18.3,8.4,9.9,29,14.0,2.0,32.0,2.0,34.0,3.0
2017,1.0,1332,1314,39.0,78.9,28.0,58.2,8.6,22.6,14.4,20.2,10.6,26.1,36.6,15.7,6.5,6.4,11.6,15.8,48.1,38.0,71.2,17.4,6.8,10.7,38,5.0,9.0,61.0,4.0,33.0,6.0,40.0,84.4,30.7,65.8,7.1,20.0,16.1,22.9,15.8,28.0,43.7,18.1,7.1,3.5,11.8,17.8,46.6,35.5,70.1,19.4,8.2,11.3,36,16.0,1.0,5.0,6.0,33.0,7.0
2017,1.0,1413,1242,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,36.0,83.2,29.8,60.9,8.8,21.9,14.9,21.9,11.9,26.8,38.7,16.2,6.9,4.5,12.7,17.8,48.8,40.4,67.8,18.4,6.3,12.1,32,16.0,2.0,11.0,5.0,31.0,5.0
2017,1.0,1173,1455,40.0,78.8,26.4,71.5,6.2,40.8,11.5,26.1,6.9,23.0,32.1,11.3,4.0,2.3,15.2,15.8,41.0,32.2,64.8,10.2,5.6,4.6,31,4.0,45.0,84.0,4.0,24.0,8.0,36.0,81.0,27.6,58.8,8.6,21.4,17.3,23.6,12.0,28.9,40.9,16.3,6.5,3.9,11.3,18.8,46.9,40.3,73.3,15.7,8.5,7.2,37,1.0,28.0,116.0,4.0,31.0,5.0
2017,1.0,1344,1425,40.0,78.8,26.4,71.5,6.2,40.8,11.5,26.1,6.9,23.0,32.1,11.3,4.0,2.3,15.2,15.8,41.0,32.2,64.8,9.0,0.7,2.0,29,7.0,48.0,44.0,7.0,20.0,13.0,40.0,78.8,26.4,71.5,6.2,40.8,11.5,26.1,6.9,23.0,32.1,11.3,4.0,2.3,15.2,15.8,41.0,32.2,64.8,9.0,0.7,2.0,38,3.0,36.0,69.0,7.0,26.0,10.0
2018,1.0,1293,1452,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,37.0,80.1,28.0,64.2,8.7,24.6,15.4,20.1,14.1,23.8,37.8,15.2,8.1,5.2,11.4,21.6,43.6,35.3,76.6,15.8,6.4,9.4,32,13.0,14.0,12.0,9.0,26.0,11.0
2015,1.0,1417,1211,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,38.0,78.7,28.5,54.8,6.9,17.4,14.7,21.2,10.3,27.6,37.9,16.3,5.9,3.3,10.4,16.8,52.0,40.0,69.0,16.4,4.9,11.5,35,6.0,8.0,96.0,3.0,35.0,3.0
2021,1.0,1331,1116,29.0,81.1,28.0,62.2,11.1,29.3,14.0,17.1,8.3,26.4,34.7,12.8,6.6,3.8,11.4,17.3,44.9,38.0,82.1,8.8,1.4,1.6,28,0.0,50.0,307.0,13.0,13.0,14.0,32.0,81.4,29.2,64.7,7.3,21.9,15.7,21.2,11.9,27.8,39.7,14.6,7.8,4.9,12.9,16.9,45.1,33.2,74.0,13.5,7.1,6.4,27,7.0,6.0,56.0,7.0,25.0,7.0
2008,1.0,1139,1397,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,12.5,9.2,3.3,51,2.0,18.0,141.0,2.0,30.0,4.0,36.0,81.8,28.8,62.7,8.7,24.3,15.7,23.8,13.9,23.8,37.7,17.7,9.3,3.3,13.2,20.7,45.8,35.7,65.9,16.1,2.8,13.3,27,12.0,5.0,19.0,4.0,31.0,5.0
2019,1.0,1397,1345,36.0,82.5,30.1,60.6,7.1,19.4,15.3,20.3,10.6,27.2,37.7,18.1,6.1,5.4,11.0,17.7,49.7,36.3,75.4,17.1,5.7,11.4,27,9.0,6.0,31.0,6.0,31.0,6.0,39.0,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,17.4,5.6,11.8,30,15.0,12.0,3.0,7.0,26.0,10.0
2010,1.0,1429,1401,39.0,75.0,25.1,73.1,4.7,35.4,9.5,29.7,8.9,20.7,31.7,12.1,4.9,1.9,17.9,13.9,41.7,32.1,60.9,12.8,8.7,4.1,28,0.0,50.0,254.0,10.0,20.0,13.0,39.0,75.0,25.1,73.1,4.7,35.4,9.5,29.7,8.9,20.7,31.7,12.1,4.9,1.9,17.9,13.9,41.7,32.1,60.9,11.2,6.8,4.4,32,7.0,15.0,5.0,10.0,24.0,10.0
2018,1.0,1168,1345,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,37.0,80.4,27.9,56.7,9.5,22.7,15.0,20.2,8.6,26.4,35.0,16.2,5.7,4.9,10.8,15.7,49.3,42.0,74.3,19.0,7.0,12.0,30,11.0,8.0,34.0,5.0,30.0,7.0
2010,1.0,1268,1277,33.0,79.7,29.3,62.2,5.9,15.5,15.2,20.9,12.8,25.7,38.5,16.5,7.8,4.7,11.6,16.8,47.1,38.2,72.9,15.2,3.3,11.9,36,6.0,18.0,32.0,6.0,24.0,9.0,39.0,75.0,25.1,73.1,4.7,35.4,9.5,29.7,8.9,20.7,31.7,12.1,4.9,1.9,17.9,13.9,41.7,32.1,60.9,12.2,5.9,6.3,30,7.0,12.0,20.0,7.0,28.0,9.0
2008,1.0,1208,1462,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,14.3,6.4,7.9,31,5.0,14.0,68.0,4.0,30.0,7.0
2015,1.0,1332,1458,36.0,75.4,27.6,59.5,7.3,20.2,12.9,17.0,10.3,25.7,36.1,14.1,5.8,4.4,11.7,18.2,46.3,36.2,76.0,8.1,-4.4,-2.3,38,4.0,29.0,61.0,6.0,26.0,10.0,39.0,72.8,24.1,69.1,4.8,35.9,12.2,25.8,7.5,21.2,30.8,12.1,4.7,1.7,15.0,14.2,40.0,31.7,64.7,21.7,11.3,10.4,30,16.0,2.0,10.0,2.0,36.0,3.0
2008,1.0,1360,1443,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,36.0,77.4,27.6,58.5,7.5,19.1,14.7,21.0,12.6,22.4,35.1,12.7,8.0,3.8,14.3,21.3,47.2,39.3,70.1,8.3,-1.6,0.4,49,1.0,48.0,194.0,3.0,29.0,7.0
2021,1.0,1196,1331,33.0,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,10.3,4.5,5.8,27,5.0,40.0,27.0,6.0,15.0,10.0,29.0,81.1,28.0,62.2,11.1,29.3,14.0,17.1,8.3,26.4,34.7,12.8,6.6,3.8,11.4,17.3,44.9,38.0,82.1,8.8,1.4,1.6,28,0.0,50.0,307.0,13.0,13.0,14.0
2019,1.0,1124,1211,39.0,78.2,26.1,68.5,6.2,35.9,10.7,26.4,6.8,22.5,32.7,11.6,4.5,1.4,15.5,15.0,42.4,30.2,63.3,10.3,3.6,6.7,32,9.0,36.0,27.0,9.0,20.0,14.0,37.0,87.6,31.8,60.5,7.8,21.4,16.3,21.4,9.9,29.1,39.0,18.1,7.5,5.5,10.6,16.3,52.6,36.3,76.1,23.1,9.0,14.0,35,6.0,10.0,74.0,4.0,33.0,4.0
2015,1.0,1314,1458,38.0,77.7,28.9,60.8,4.8,13.5,15.0,21.4,13.8,26.7,40.6,17.4,6.6,4.2,12.7,19.4,47.6,35.8,70.1,17.8,2.9,14.9,36,10.0,12.0,1.0,11.0,26.0,12.0,39.0,72.8,24.1,69.1,4.8,35.9,12.2,25.8,7.5,21.2,30.8,12.1,4.7,1.7,15.0,14.2,40.0,31.7,64.7,21.7,11.3,10.4,30,16.0,2.0,10.0,2.0,36.0,3.0
2017,1.0,1315,1112,32.0,80.6,28.9,60.0,7.1,18.3,15.6,21.8,9.3,26.5,35.8,15.2,7.8,2.9,13.1,20.9,48.3,39.0,71.3,9.0,0.7,2.0,28,0.0,50.0,203.0,13.0,19.0,15.0,40.0,78.8,26.4,71.5,6.2,40.8,11.5,26.1,6.9,23.0,32.1,11.3,4.0,2.3,15.2,15.8,41.0,32.2,64.8,14.7,5.9,8.8,38,5.0,7.0,67.0,5.0,32.0,5.0
2015,1.0,1344,1173,39.0,72.8,24.1,69.1,4.8,35.9,12.2,25.8,7.5,21.2,30.8,12.1,4.7,1.7,15.0,14.2,40.0,31.7,64.7,10.4,4.6,5.8,29,8.0,28.0,19.0,9.0,22.0,12.0,39.0,72.8,24.1,69.1,4.8,35.9,12.2,25.8,7.5,21.2,30.8,12.1,4.7,1.7,15.0,14.2,40.0,31.7,64.7,9.4,6.7,2.7,31,6.0,32.0,77.0,4.0,27.0,9.0
2012,1.0,1125,1207,35.0,80.9,27.9,57.9,8.8,23.3,16.3,22.2,11.5,24.5,36.0,17.3,7.3,2.2,12.3,17.9,48.1,37.8,73.5,11.5,0.9,10.6,28,0.0,50.0,288.0,12.0,20.0,15.0,39.0,73.4,24.9,66.4,4.4,26.9,11.6,29.4,8.7,20.3,29.0,11.6,4.8,1.7,16.1,14.3,42.3,31.9,62.4,13.5,9.7,3.8,29,8.0,17.0,24.0,8.0,24.0,9.0
2017,1.0,1355,1211,40.0,72.8,24.1,73.4,4.1,40.8,9.5,30.9,6.2,18.7,26.0,10.8,3.6,1.1,18.1,12.7,40.0,29.9,60.8,7.9,-4.4,-4.0,28,0.0,50.0,331.0,14.0,13.0,16.0,39.0,82.6,29.5,58.5,7.3,19.2,16.4,22.8,9.7,31.0,40.7,15.3,6.8,4.7,11.5,16.9,50.4,38.2,71.7,20.4,9.5,10.8,35,10.0,3.0,82.0,1.0,37.0,2.0
2011,1.0,1324,1400,35.0,85.5,30.1,61.1,8.2,21.9,17.2,23.9,12.9,26.1,39.0,16.2,6.2,5.6,13.5,18.4,49.2,37.4,72.0,9.0,-0.2,-0.5,28,0.0,50.0,246.0,13.0,19.0,15.0,36.0,75.0,26.5,58.3,5.6,14.9,16.4,25.1,13.7,26.6,40.3,13.5,5.8,5.1,11.8,17.1,45.5,37.6,65.4,16.1,8.1,8.0,32,8.0,14.0,34.0,5.0,28.0,8.0
2008,1.0,1386,1328,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,9.3,3.2,6.1,28,1.0,50.0,194.0,11.0,18.0,15.0,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,9.5,6.9,2.6,32,6.0,30.0,29.0,9.0,23.0,12.0
2018,1.0,1328,1348,32.0,84.9,29.8,64.4,9.4,26.1,15.9,21.4,10.6,28.2,38.8,15.0,6.5,4.7,13.4,17.2,46.3,35.9,74.6,9.4,2.7,6.8,32,7.0,44.0,4.0,10.0,18.0,14.0,40.0,79.5,26.5,73.4,5.6,40.8,11.6,26.4,6.7,22.2,31.6,11.9,4.1,2.0,15.8,15.2,40.0,30.0,60.8,10.5,5.9,4.7,31,3.0,30.0,77.0,5.0,26.0,8.0
2014,1.0,1211,1112,36.0,76.7,27.0,54.5,7.1,17.9,15.6,22.0,9.5,26.3,35.9,14.6,6.5,3.9,11.6,18.3,49.5,39.7,70.9,12.8,5.7,7.1,35,2.0,21.0,98.0,3.0,29.0,7.0,37.0,76.2,25.1,69.7,4.2,27.5,13.9,30.9,7.1,18.9,26.0,10.8,3.6,1.4,15.7,16.7,42.4,29.9,62.6,17.7,11.8,5.9,38,11.0,2.0,24.0,4.0,33.0,5.0
2013,1.0,1139,1266,40.0,72.9,24.6,65.6,4.9,28.0,11.5,25.6,8.3,18.7,27.5,12.3,4.6,1.1,14.7,12.7,42.2,30.0,63.2,9.0,4.6,4.4,31,5.0,20.0,43.0,6.0,27.0,9.0,40.0,72.9,24.6,65.6,4.9,28.0,11.5,25.6,8.3,18.7,27.5,12.3,4.6,1.1,14.7,12.7,42.2,30.0,63.2,11.5,5.3,6.1,29,10.0,10.0,9.0,7.0,26.0,9.0
2011,1.0,1211,1140,35.0,76.7,26.6,55.6,5.8,15.7,17.6,23.1,11.4,26.2,37.5,15.5,7.3,3.8,13.5,18.5,47.9,37.0,76.2,10.3,2.4,7.9,35,4.0,49.0,89.0,6.0,25.0,10.0,37.0,81.4,27.5,61.3,8.4,23.4,17.9,23.4,11.4,27.2,38.5,14.5,8.1,4.1,10.9,17.5,44.9,36.1,76.5,14.0,0.8,13.2,40,8.0,10.0,65.0,2.0,32.0,5.0
2008,1.0,1323,1450,33.0,79.0,27.7,61.1,8.3,20.5,15.3,20.8,13.2,28.3,41.5,18.4,6.2,3.8,13.0,15.0,45.4,40.5,73.8,12.2,1.6,10.6,29,7.0,17.0,52.0,7.0,25.0,8.0,40.0,76.2,24.6,73.3,5.1,36.0,11.4,29.3,9.2,21.0,33.5,10.8,4.1,1.5,18.1,15.0,40.5,31.4,61.4,14.3,13.2,1.1,38,7.0,13.0,21.0,8.0,26.0,9.0
2021,1.0,1179,1425,33.0,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,8.8,1.4,1.6,37,1.0,45.0,160.0,3.0,26.0,5.0,33.0,76.8,26.3,67.1,4.8,30.0,11.0,24.0,6.2,23.2,32.5,12.1,4.5,2.0,16.7,13.7,41.8,31.2,66.1,14.3,7.3,7.0,38,7.0,9.0,48.0,6.0,25.0,8.0
2013,1.0,1314,1242,35.0,76.7,28.5,64.6,7.4,19.8,12.3,18.4,13.7,25.2,38.8,17.1,8.5,3.3,12.4,14.9,44.1,37.3,67.1,11.1,1.1,10.0,36,3.0,27.0,22.0,10.0,25.0,11.0,37.0,75.2,26.6,55.4,5.8,16.1,16.1,21.9,10.8,28.4,39.2,15.5,7.0,6.7,14.0,16.7,48.1,36.4,73.7,16.8,6.9,9.8,32,13.0,8.0,33.0,5.0,31.0,6.0
